===begin===
## state: reactant
## pathid: 112
  17	       3.2
  18	      4.45
  19	      5.85
  20	      7.62
  21	      8.97
  22	      9.27
  23	      9.24
  24	      9.41
  25	     10.02
  26	     11.51
  27	     13.09
  28	     13.77
  29	     12.13
  30	      9.05
  31	     -0.35
  32	     -3.44
  33	     -5.46
  34	      -7.1
  35	     -8.63
  36	     -9.63
  37	    -10.53
  38	    -11.13
  39	    -11.15
  40	    -11.61
  41	    -11.73
  42	    -11.72
  43	    -11.94
  44	    -11.97
  45	    -12.38
  46	    -12.67
  47	    -12.65
  48	    -12.51
  49	    -12.77
  50	    -12.74
===begin===
## state: ts
## pathid: 713
   1	       0.0
   2	       0.4
   3	      0.21
   4	      0.22
   5	      0.03
   6	      0.69
   7	      0.18
   8	      0.44
   9	      0.58
  10	       0.8
  11	      1.04
  12	      1.48
  13	      1.99
  14	      2.61
  15	      3.52
  16	      5.15
  17	      6.12
  18	       7.0
  19	     11.58
  20	      8.67
  21	      9.53
  22	      9.84
  23	      9.98
  24	      10.4
  25	     11.19
  26	     12.08
  27	      12.0
  28	     12.22
  29	     12.71
  30	     14.69
  31	     12.04
  32	      9.55
  33	      7.11
  34	     -0.47
  35	     -2.67
  36	     -4.21
  37	     -5.25
  38	     -6.32
  39	     -7.66
  40	     -8.36
  41	     -9.02
  42	     -9.58
  43	    -10.06
  44	    -10.35
  45	    -10.72
  46	     -10.9
  47	    -10.84
  48	    -10.87
  49	    -11.11
  50	    -10.95
===begin===
## state: ts
## pathid: 870
   1	       0.0
   2	      0.04
   3	      0.09
   4	      0.06
   5	      0.18
   6	      0.05
   7	      0.09
   8	      0.13
   9	      0.42
  10	      0.46
  11	      0.77
  12	      0.92
  13	      1.38
  14	      1.72
  15	      2.51
  16	      3.88
  17	      5.22
  18	       6.1
  19	      7.28
  20	      8.54
  21	      10.0
  22	      10.9
  23	     10.91
  24	     10.77
  25	     11.02
  26	      11.8
  27	     13.31
  28	     14.68
  29	     14.98
  30	     15.68
  31	     14.38
  32	      5.74
  33	      6.26
  34	       0.4
  35	     -1.39
  36	     -2.62
  37	     -3.85
  38	     -4.86
  39	     -5.65
  40	     -5.98
  41	     -6.34
  42	     -6.57
  43	     -6.75
  44	     -7.07
  45	     -7.11
  46	     -7.31
  47	     -7.13
  48	     -7.15
  49	     -7.33
  50	     -7.24
===begin===
## state: ts
## pathid: 1267
   1	       0.0
   2	     -0.14
   3	      0.22
   4	      0.22
   5	     -0.04
   6	     -0.01
   7	      0.17
   8	      0.26
   9	      1.02
  10	      1.52
  11	      1.65
  12	      1.35
  13	      1.43
  14	      1.11
  15	      0.78
  16	      0.49
  17	      1.37
  18	      3.03
  19	       4.6
  20	      6.22
  21	      7.03
  22	      6.49
  23	      6.04
  24	      6.05
  25	      6.42
  26	      7.27
  27	      8.83
  28	      9.67
  29	     10.51
  30	      8.63
  31	      6.05
  32	     -2.57
  33	     -5.22
  34	     -6.91
  35	     -8.05
  36	     -9.39
  37	    -10.76
  38	    -11.61
  39	    -12.21
  40	    -12.55
  41	     -12.7
  42	    -12.62
  43	    -12.68
  44	    -12.43
  45	    -12.44
  46	    -12.25
  47	    -12.23
  48	    -12.27
  49	    -12.14
  50	    -12.21
===begin===
## state: ts
## pathid: 1376
   1	       0.0
   2	     -0.09
   3	       0.0
   4	     -0.22
   5	      0.16
   6	     -0.12
   7	      0.14
   8	      0.21
   9	      0.38
  10	       0.2
  11	      0.43
  12	      0.62
  13	      0.73
  14	      0.83
  15	      1.15
  16	      1.95
  17	      3.41
  18	      5.65
  19	      6.98
  20	      8.46
  21	      9.95
  22	     10.83
  23	     10.74
  24	     10.58
  25	     10.75
  26	     11.78
  27	     13.22
  28	      13.4
  29	     13.74
  30	     12.18
  31	      1.74
  32	     -0.79
  33	     -2.28
  34	     -3.53
  35	     -4.83
  36	     -5.69
  37	     -6.81
  38	      -7.4
  39	     -7.78
  40	     -8.04
  41	     -8.46
  42	     -8.39
  43	     -8.91
  44	      -9.2
  45	     -9.28
  46	      -9.3
  47	      -9.4
  48	     -9.56
  49	     -9.53
  50	     -9.64
===begin===
## state: ts
## pathid: 1826
   1	       0.0
   2	      0.16
   3	     -0.03
   4	      0.05
   5	     -0.09
   6	      0.09
   7	      0.07
   8	      0.14
   9	      0.23
  10	      0.58
  11	      1.94
  12	      2.12
  13	      2.11
  14	      2.46
  15	      2.69
  16	      3.37
  17	       3.9
  18	      4.93
  19	      6.02
  20	      6.83
  21	      6.51
  22	      5.91
  23	      5.69
  24	      5.79
  25	      6.18
  26	      7.06
  27	      8.66
  28	      9.81
  29	     10.87
  30	      8.34
  31	      6.17
  32	     -1.51
  33	     -3.68
  34	     -5.07
  35	     -6.25
  36	     -7.39
  37	     -8.04
  38	     -8.69
  39	     -8.85
  40	     -9.05
  41	     -9.47
  42	     -9.78
  43	    -10.19
  44	    -10.22
  45	    -10.52
  46	    -10.51
  47	    -10.55
  48	    -10.44
  49	    -10.67
  50	    -10.56
===begin===
## state: nhinter
## pathid: 390
   1	       0.0
   2	      0.35
   3	       0.2
   4	     -0.03
   5	      0.25
   6	      0.73
   7	      1.55
   8	      1.45
   9	      1.45
  10	      1.42
  11	      1.52
  12	      1.61
  13	      1.77
  14	      2.08
  15	      2.33
  16	      2.93
  17	      3.69
  18	      5.44
  19	      7.85
  20	      9.67
  21	      9.78
  22	      9.63
  23	      9.66
  24	     10.73
  25	      12.5
  26	      9.57
  27	       6.0
  28	      -4.2
  29	      -7.6
  30	     -9.83
  31	    -11.58
  32	    -12.95
  33	    -13.61
  34	    -13.81
  35	    -14.37
  36	    -14.53
  37	    -14.66
  38	    -15.17
  39	    -15.04
  40	    -15.17
  41	    -15.09
  42	    -15.18
  43	    -15.03
  44	    -15.16
  45	    -15.08
  46	    -15.26
  47	    -15.22
  48	     -15.4
  49	    -15.28
  50	    -15.37
===begin===
## state: nhinter
## pathid: 663
   1	       0.0
   2	     -0.02
   3	     -0.09
   4	      -0.1
   5	       0.0
   6	     -0.14
   7	      0.06
   8	      0.13
   9	      0.31
  10	      0.21
  11	      0.19
  12	      0.15
  13	       0.6
  14	      1.37
  15	      1.88
  16	      2.89
  17	      3.83
  18	      4.96
  19	       6.3
  20	      8.34
  21	      9.46
  22	      9.31
  23	      9.58
  24	     10.68
  25	     12.29
  26	      12.5
  27	     13.38
  28	      1.47
  29	     -2.79
  30	     -5.45
  31	      -7.8
  32	     -9.14
  33	    -10.43
  34	    -11.27
  35	    -11.94
  36	    -12.59
  37	    -13.25
  38	    -13.18
  39	    -13.12
  40	    -13.58
  41	    -13.31
  42	    -13.45
  43	    -13.36
  44	    -13.21
  45	    -13.32
  46	    -13.71
  47	     -13.8
  48	    -13.54
  49	    -13.76
  50	     -13.8
===begin===
## state: nhinter
## pathid: 728
   1	       0.0
   2	      0.37
   3	     -0.16
   4	      0.03
   5	       0.1
   6	      0.05
   7	      0.02
   8	      0.16
   9	      0.29
  10	      0.61
  11	      0.73
  12	      0.65
  13	      1.28
  14	      2.08
  15	      2.32
  16	      2.69
  17	      3.18
  18	      3.87
  19	      4.66
  20	      5.95
  21	      7.62
  22	      8.68
  23	      8.65
  24	      8.58
  25	      9.01
  26	     10.25
  27	     11.32
  28	     11.36
  29	     11.98
  30	      9.45
  31	      5.95
  32	     -2.45
  33	     -5.18
  34	     -7.12
  35	     -8.83
  36	     -9.99
  37	    -10.62
  38	    -11.01
  39	    -11.29
  40	    -11.67
  41	    -11.72
  42	    -11.71
  43	    -11.74
  44	    -11.82
  45	    -11.99
  46	    -12.08
  47	    -11.96
  48	    -11.92
  49	    -12.08
  50	    -11.93
===begin===
## state: nhinter
## pathid: 1178
   1	       0.0
   2	      0.18
   3	     -0.02
   4	      0.03
   5	     -0.03
   6	      0.06
   7	     -0.05
   8	      0.12
   9	      0.17
  10	      0.37
  11	      0.55
  12	      0.71
  13	      0.71
  14	      0.93
  15	       6.1
  16	      3.83
  17	      1.29
  18	      2.47
  19	      4.39
  20	      6.19
  21	      8.01
  22	      9.03
  23	      8.81
  24	      8.73
  25	      9.34
  26	     10.52
  27	     10.67
  28	     10.44
  29	     10.63
  30	     11.95
  31	       8.9
  32	     -0.72
  33	     -3.87
  34	     -5.99
  35	     -7.23
  36	     -8.38
  37	     -8.81
  38	     -9.46
  39	     -9.98
  40	    -10.85
  41	     -10.9
  42	    -10.79
  43	    -10.96
  44	    -11.02
  45	    -11.39
  46	    -11.59
  47	    -11.72
  48	    -11.52
  49	    -11.68
  50	    -11.76
===begin===
## state: nhinter
## pathid: 1221
   1	       0.0
   2	      0.12
   3	     -0.12
   4	     -0.14
   5	      0.42
   6	      0.13
   7	      0.24
   8	      0.35
   9	      1.18
  10	       1.8
  11	      1.98
  12	      1.19
  13	      0.83
  14	      1.33
  15	      0.92
  16	      1.72
  17	      2.97
  18	      4.58
  19	      5.97
  20	      7.87
  21	      9.73
  22	      10.6
  23	     10.79
  24	     11.09
  25	      11.8
  26	     13.26
  27	     14.43
  28	     14.86
  29	     13.39
  30	      9.93
  31	      0.93
  32	     -2.16
  33	     -4.91
  34	     -7.02
  35	     -8.57
  36	     -9.81
  37	    -10.62
  38	    -11.46
  39	    -11.83
  40	    -12.29
  41	    -12.42
  42	    -12.24
  43	    -12.29
  44	    -12.06
  45	    -12.44
  46	     -12.7
  47	    -12.51
  48	    -12.52
  49	    -12.73
  50	     -12.7
===begin===
## state: nhinter
## pathid: 1453
   1	       0.0
   2	      0.09
   3	      0.14
   4	      0.14
   5	      0.06
   6	       0.0
   7	      0.19
   8	      0.32
   9	      0.59
  10	      0.81
  11	      1.26
  12	       2.0
  13	      2.36
  14	      1.51
  15	      1.62
  16	      2.56
  17	      3.82
  18	      5.36
  19	      6.74
  20	      7.27
  21	      6.95
  22	       6.7
  23	      6.72
  24	      7.14
  25	      8.25
  26	      9.53
  27	      9.73
  28	      9.75
  29	     10.48
  30	      8.74
  31	     -0.08
  32	     -2.54
  33	     -4.77
  34	     -6.51
  35	     -8.09
  36	     -9.43
  37	    -10.48
  38	    -11.33
  39	     -11.7
  40	    -12.21
  41	    -12.36
  42	    -12.43
  43	    -12.46
  44	     -12.8
  45	     -13.0
  46	    -13.06
  47	    -13.16
  48	    -13.25
  49	    -13.28
  50	    -13.24
===+end+===
